commit,kind,telemetry_sensitive_diff,retained_paths,absent_paths,classification,subject
209e13c8585187a7206a3e7022c27935a64ce46a,change,no,1,0,retained/mixed; audit merged runtime,Test main browser shortcuts during sidebar focus
fe55b0bcdc9d954abe2631dbd09e69ad94c1e7e4,change,no,1,0,retained/mixed; audit merged runtime,Preserve main browser actions during sidebar focus
2cad7403a9909b6a30086b38d9166f85669b897d,change,no,1,0,retained/mixed; audit merged runtime,Fix mutating Swift Testing expectations
498c1457f44d97e2786e0fa0f3989798270bfb73,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into issue-9869-dock-chromeless-browser
57dfb22ac4f51d115b26f2f11c3fb49812894261,change,no,1,0,retained/mixed; audit merged runtime,Test Dock close-others clean-tab warning
3656550fd2bb2cb57023a3c45ec36a515a864ef7,change,no,2,0,retained/mixed; audit merged runtime,Fix Dock close-others warning parity
55c544317ef2523e37fa3ca822f5c9b0820ccc4e,change,no,1,0,retained/mixed; audit merged runtime,Restore web focus intent for chromeless panes
ab6c8b53722044641896dc7675ac21bb2bed6c60,change,no,1,0,retained/mixed; audit merged runtime,Fix SSH retry test zero-match counting
1780ecd9d8acf57e84d8f4d2e20f49b181c42412,merge topology,no,0,0,topology; see constituent changes,Merge pull request #9870 from manaflow-ai/issue-9869-dock-chromeless-browser
766dee33c460cc4f1eb41bb3a41ce1bd0c6e97b9,change,no,44,2,retained/mixed; audit merged runtime,Fix Vault restore admission and chat persistence (#9964)
5b4eba1a676499f42722d57a50e9c6f1f636d41d,change,no,13,0,retained/mixed; audit merged runtime,Give SidebarRowTextView ownership of link styling so selected-row description links stay readable (#9613)
66e44fd0e0e4527f340dffe7e6b7ee0186bae7be,change,no,2,0,retained/mixed; audit merged runtime,Keep browser portal refreshes below SwiftUI (#9774)
31fd3b9c7721e5316c0685a30d5d4219f2b84691,change,no,121,3,retained/mixed; audit merged runtime,Keep screenshot paste preparation off the main thread (#8838)
5ff45e39c9cdd3e58911ca50b08a920dbcdc69ef,change,no,3,0,retained/mixed; audit merged runtime,Docs: explain sandbox constraints for sidebar extensions (#9104)
407a93536205b1ddea7253be2b8d0c2882cf0847,change,no,6,4,retained/mixed; audit merged runtime,Revert portal hierarchy mutation tracker launch crash (#10018)
8952b5e843f3b671f6ef6b821500070f3b7feeb3,change,no,11,1,retained/mixed; audit merged runtime,Fix Claude Teams teammate respawn environment (#9731)
16c3e69e8be248895629fabf877c391b6b599a1f,change,no,8,0,retained/mixed; audit merged runtime,Fix sidebar reorder breaking Mission Control (#9807)
c8b9afc23da5517dec051db905c492943e61f2ab,change,no,18,9,retained/mixed; audit merged runtime,Fix false SSH host-death verdict and remote diagnostics (#9971)
cba80c402ee58ba9b18837c176f52cb08296d471,change,no,5,1,retained/mixed; audit merged runtime,iPhone auth gate: hard-fail unauthenticated dogfood installs (#10011)
80633f61e1e45f732ca1856833c3356ffc98ad2b,change,yes,0,39,excluded or superseded paths,Restore Tailscale pairing with cmux 0.64.17 (#9956)
13932332bebe24b12a4ba70e6562667314abbb5a,change,no,1,0,retained/mixed; audit merged runtime,Preserve focus when closing an unfocused pane (#10021)
9465641e0418e62b9f5f9d8b3ea794aa55b43831,change,no,1,0,retained/mixed; audit merged runtime,Fix wide-title tab drag hit testing
3a0db46f7e6975cc2249016b1166c7f0c41afbd6,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit through current main lineage
5d62505a2d6fef8692f45caad691661a18970014,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit to merged wide-tab drag fix
a42efb2fdf3c4df7499059270cf8dec9b01822bb,change,no,2,0,retained/mixed; audit merged runtime,Drop into a collapsed group by releasing on its header row (#9992)
7b6758316e33798fa8a204d9e1eb648465fd6bc0,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into issue-10033-tab-drag-wide-tabs
26a5acfe2a69c5c76c86e248c38918cee62eb026,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit for reliable tab drags
a79ae2c264dffb87f65890e2da2c3aa72e6d7184,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit to second-click tab drag fix
3aa145e9a84bd41ed42e203bfdca1d939cf65c79,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit to drag return-animation fix
75adf5be7c45936b1231f1af92d53211dbd84363,change,no,4,0,retained/mixed; audit merged runtime,Restore 0.64.22 pane drop targets for tab drags
76be87b2484df8b946daf4f6a24d116ef3b59ce4,change,no,6,1,retained/mixed; audit merged runtime,Finish accepted cross-container tab drags
bd222b33b35b1301a50959eb417951caaeefe049,change,no,1,0,retained/mixed; audit merged runtime,Advance Bonsplit to single-active-pane fix
b17c260b619f1e988b1f477bf45800268666bf92,change,no,1,0,retained/mixed; audit merged runtime,Fix intermittent dragging for wide tabs (#10035)
0136f66285d1a509f35ef9049b5334c99d2281ba,change,no,38,3,retained/mixed; audit merged runtime,Unify Vault session pane-drop routing (#10032)
b590e721cd480b3c457305c89f777a0182b3a692,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into issue-10033-tab-drag-wide-tabs
1237f6e71c2049d421a30bd5bf9046f0c7c95b62,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10038 from manaflow-ai/issue-10033-tab-drag-wide-tabs
3902d0faae7477af599c49b355d43caa59df3898,change,no,1,0,retained/mixed; audit merged runtime,test: cover ambient dev CLI socket fallback
7cae83007c6fd87d7feca378cbfafd190a328e97,change,no,16,1,retained/mixed; audit merged runtime,fix: recover ambient CLI from stale dev socket
c0cbe56f271975ef357ea88fde098c559f45b41c,change,no,0,1,excluded or superseded paths,fix: keep socket cleanup warning-free
b4b7a761cc795dabf7345cdbc0b4f1f08862d202,change,no,31,1,retained/mixed; audit merged runtime,fix: harden socket discovery ownership and reload fallback
2292391d612a18e13bb6fbba512482a9abc005a9,change,no,1,0,retained/mixed; audit merged runtime,fix: expose socket cleanup callback across source files
1f145ce9ed74b4d9cc87078d88132e706142e642,change,no,4,0,retained/mixed; audit merged runtime,fix: keep socket fallback instance-safe
dc7916c507b2ab96f62ac8ac0f53652a4194fa9e,change,no,3,0,retained/mixed; audit merged runtime,fix: serialize ambient CLI pointer ownership
aea1eddb67bedd73127b456a900d4ec5c7b623f2,change,no,2,0,retained/mixed; audit merged runtime,test: cover reload liveness and offline themes
c0afdaaa2189496bf990fc9952f2b2e5a82e3a69,change,no,2,0,retained/mixed; audit merged runtime,fix: bound reload probes and preserve offline CLI commands
710c6246f0d0213012b67dffec6587bfce25dd7d,change,no,3,0,retained/mixed; audit merged runtime,fix: align reload markers and repair vault test compile
d09bfdfdc7a454bd57f992862cc7bac463b46554,change,no,1,0,retained/mixed; audit merged runtime,test: wire socket resolver into unit target
b980f3f20709daccd222ad1502acb555289c4922,change,no,1,0,retained/mixed; audit merged runtime,fix: clear pre-existing sidebar Swift warning
1943f9e3f2229a1101eac4fd0ca5c9f160622849,change,yes,0,134,excluded or superseded paths,Add comprehensive privacy-safe iOS app diagnostics (#9977)
3473b9bca456536115a0e09357816566ba022621,change,no,0,13,excluded or superseded paths,Fix disabled iOS controls after forgetting a computer (#10010)
359651390c34433ac748303c4fb076a2907d70d9,change,no,0,6,excluded or superseded paths,Hide notification rows for deleted workspaces (#10055)
a028ba24e17a311f2023e91efc48a8e4a4555076,change,no,4,38,retained/mixed; audit merged runtime,Fix multi-Mac connection lifecycle
31668284915a23f5e47e40152f2441bdc1170898,change,no,0,12,excluded or superseded paths,fix(ios): make Tailscale setup banner dismissible
1de40b8870dc67bb7c7c832628fbfe6de243152a,change,no,0,3,excluded or superseded paths,fix(ios): preserve Tailscale migration setup flow
83beac0f393d3e456625b39906c7916b40f83c4a,change,no,1,73,retained/mixed; audit merged runtime,Restore canonical iOS task composer pills (#9892)
b71e48880bb4c78a3622d2c3ea1d8b90d880755a,change,no,1,55,retained/mixed; audit merged runtime,Fix iOS artifact failure messaging (#9961)
ccbf7e585364fdd7727049f1f548d43f4f1762dc,change,no,0,3,excluded or superseded paths,fix(ios): keep release diagnostics symbols available (#10065)
9a63ba837b4c3c914a6da0e5afb29cfd030654c5,change,no,0,1,excluded or superseded paths,fix(ios): import shell status in release UI (#10067)
eeff5ceb90c9aa8552be7d46095a2bea610c4b07,change,yes,0,21,excluded or superseded paths,Recover unverified email-code sign-in on iOS (#10029)
8d4810326cc1a80ff2a685ce05606390e04f2abb,change,no,0,3,excluded or superseded paths,Retain iOS app and network log history (#10082)
09efbcd1b8a2a328c8c5aed108ba2855db4bca11,change,yes,0,18,excluded or superseded paths,Add comprehensive privacy-safe CodeRouter analytics (#10088)
d907a2d087d5002df29ca1b82b0c2950b6deab34,change,no,4,3,retained/mixed; audit merged runtime,Fix dev auth precedence and env scrubbing (#10091)
3b3e4171495861045d74b51a3a3f25640ce8ac33,change,no,1,0,retained/mixed; audit merged runtime,CLAUDE.md: run verification on fleet by default
5a2f8b88c2c8641621a29d2592f269099de32c7b,change,no,3,17,retained/mixed; audit merged runtime,Fix mobile task model discovery
4c05363d69ae38da955dd44d1f019497c0d28e34,change,no,4,38,retained/mixed; audit merged runtime,Add relay-free bootstrap diagnostics and Never Use Relays
98ea04d735b728c03ce52eea1b8775580233ee1f,change,no,0,9,excluded or superseded paths,iOS: permanently disable mobile toasts (#10087)
9e3173e90d42d96611acd0f1e9e8e0bf3a7e3fe0,change,no,0,7,excluded or superseded paths,Release mobile terminal viewport when iOS deactivates
f7807bb655f1dba6de46e6f30145b2cbd0e02054,change,no,2,0,retained/mixed; audit merged runtime,test: cover native sidebar rows across resize
dd3c86a4dc8ebf9327d55f5069c02078e546c8dd,change,no,4,0,retained/mixed; audit merged runtime,Fix native sidebar row ownership during layout
59357fce2913af586099d629db3ab591e35f8913,change,no,0,1,excluded or superseded paths,test: remove real-time attachment staging waits
10bf7075046bd9153ac9229132d5a164a48d4454,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10074 from manaflow-ai/issue-10051-intel-wake-sigbus
bec630020e14a3c8e13bbacfb76def12edc5bf1d,change,no,0,1,excluded or superseded paths,Render CLI auth confirmation dynamically (#10093)
e4acad6d8d45fdfacc69f6f5057eb3cc92ddfae2,change,no,3,0,retained/mixed; audit merged runtime,test: cover stale socket rebind and restore startup wait
959f38a4c3a7d6d57f134d9a8d4b0b01bc6fab01,change,yes,8,0,retained/mixed; audit merged runtime,fix: reclaim stale sockets and wait for restore startup
8d140de85af557e4591a6420eb503f791e0590b2,change,no,4,0,retained/mixed; audit merged runtime,fix: harden restore socket readiness
9dadda2243492d101979c6c568edec7e319ea421,change,no,2,0,retained/mixed; audit merged runtime,fix: align baseline test and SwiftUI APIs
13ce7a24f378adbf0c0b333a67196839a9ba820f,change,no,1,0,retained/mixed; audit merged runtime,fix: qualify CLI descriptor closes
9b6008e5335f287d0b55ed0adf27548e502f2b1b,change,no,6,0,retained/mixed; audit merged runtime,refactor: centralize control socket startup waiting
853aceeb79fc0fa7f244cbd89af74536c5fdd54b,change,no,2,0,retained/mixed; audit merged runtime,fix: preserve socket retries without kqueue
cf4ffee5fcb67db7dafa7ee48a84a58affe7a25c,change,no,2,0,retained/mixed; audit merged runtime,fix: preserve newer restore binding data
3586c7dedb7686b53b712ac75583e074cca196a9,change,no,3,0,retained/mixed; audit merged runtime,fix: narrow restore handoff and stabilize focus setup
b840281212dd97668a55a5ae76320ca4d89d3a2d,change,no,4,0,retained/mixed; audit merged runtime,fix: bound socket wakeups and reject stale restore metadata
f97c3c328288588e248aca4525a26e01e3030be9,change,no,1,0,retained/mixed; audit merged runtime,test: cover delayed relay restore startup
76a0d5a6e62f9283377b45b5b0d662132924e6a7,change,no,1,0,retained/mixed; audit merged runtime,fix: retry transient relay startup connects
31c445e98fbc61021432d5e8176c45f455872389,change,no,1,0,retained/mixed; audit merged runtime,refactor: simplify socket connect errors
01b142add4577bb37e75917e758589de937e0330,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10058 from manaflow-ai/issue-10052-restore-socket-rebind
30c6803f1d130409f783331c1c4a497950f30cf2,change,no,2,0,retained/mixed; audit merged runtime,test: cover sidebar leading-edge anchor during resize
4bbc803c33286c90f00e8a2ee54156d023e62887,change,no,2,0,retained/mixed; audit merged runtime,fix: keep sidebar overflow anchored to the leading edge
b0459f73a3018a6068ae79de46079c99af513283,change,no,1,0,retained/mixed; audit merged runtime,chore: normalize test project wiring
a581b1b9c852182f5353a16698926f6dbfe48524,change,no,1,0,retained/mixed; audit merged runtime,test: wait for current sidebar geometry
e9887cf373d1a688f6f2d2e4b880009993d7d32a,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10089 from manaflow-ai/issue-10085-sidebar-leading-edge-clip
105f4f2b53195426c3d0620bf0e52f2cdd78ccd5,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into issue-10054-ambient-cli-socket-fallback
22846c0b0da0c7c62d474b069aff985f880752ca,change,no,0,22,excluded or superseded paths,Make CodeRouter account setup CLI-first (#10095)
db58d79ca6f9788ff419cc1201a29ec35fd772d3,change,yes,2,21,retained/mixed; audit merged runtime,Promote iOS terminal Files chip (#10083)
64a45bdf8d414d0a523937b0de292ba0efd0282b,merge topology,no,0,0,topology; see constituent changes,Merge remote-tracking branch 'origin/main' into issue-10054-ambient-cli-socket-fallback
9cc2485771baaa84eb1434e6c9d178be18ceb6e2,change,no,0,2,excluded or superseded paths,fix: restore web typecheck after base sync
06f231373aa5a995680db0e4387385bd59307edb,change,no,0,2,excluded or superseded paths,fix: keep Stack handler request-bound
db743dc3296e1ce50af5edb505081b2005819323,merge topology,no,0,0,topology; see constituent changes,Merge pull request #10059 from manaflow-ai/issue-10054-ambient-cli-socket-fallback
0d76b35154bc3cc10f28537754a389ce952ca73f,change,no,0,23,excluded or superseded paths,web(dashboard): add iOS app card and drop the Stack team picker (#10099)
8e03abb9301dc98e56a9007949a3f9fea7cb7d22,change,no,55,12,retained/mixed; audit merged runtime,Restore Xcode 16 simulator package compatibility (#10009)
d0b0fb22a66a592d323538f169e816e4e6e2f2a4,change,no,0,24,excluded or superseded paths,feat(dashboard): iOS sidebar section + coderouter add commands (#10107)
3ee68badea523d6735bf3778b27b24c85d33e0b7,change,no,3,0,retained/mixed; audit merged runtime,Add cmux CodeRouter CLI passthrough aliases (#10109)
c89290f808588fbf1101419f1ac57f67b3399985,change,no,0,2,excluded or superseded paths,Add CodeRouter CLI compatibility metadata (#10116)
a2943d692dd656089595835620e1c4932b6a4786,change,no,1,2,retained/mixed; audit merged runtime,fix(iroh): keep relay-only in debug builds
3e322d36612b1b7cf460c0f953b666b8211479c5,change,no,0,1,excluded or superseded paths,test(iroh): reject retired release relay-only state
858dd890264d766e893f436de55f3d7425670fe0,change,no,0,2,excluded or superseded paths,fix(iroh): retire release relay-only state
75c935e81c1341316c1f3e5843f6cfe5b348646a,change,no,0,1,excluded or superseded paths,ci(iroh): stabilize optimized gate builds
ba34381558a2dcaa72412b9ce2ca76d8db510cf9,change,no,2,11,retained/mixed; audit merged runtime,test(iroh): verify full mobile RPC inventory
3194b50384e08dacd2bc6221b1389f783ed27770,change,no,0,4,excluded or superseded paths,fix(iroh): normalize retired relay-only preference
10773bc6d0ec186d9bd9e6430863521ed880f09c,change,no,0,1,excluded or superseded paths,ci(iroh): allow cold session readiness
c084c0c2cd00c6509f79d64175c35c1abb4cb982,change,no,0,1,excluded or superseded paths,ci(iroh): keep optimized gate builds observable
77e890e0f8179bcd143ae8124181ce5fa86c04d2,change,no,0,1,excluded or superseded paths,fix(ios): await auth bootstrap before startup attach
08d2567f578ed51f58b3b07e7b6f994a24bf2312,change,no,1,0,retained/mixed; audit merged runtime,fix(iroh): let release gate own readiness
657b6ff0baf497c855b49f4926bb653432890a65,change,no,0,1,excluded or superseded paths,test(iroh): classify readiness deadline failures
ec9696da01df1cfe6416424d27046cfea64baf68,change,no,0,1,excluded or superseded paths,fix(iroh): preserve release-gate readiness phase
737fa823cd4c4c42a88dbe0411ca771d879f10bc,change,no,0,2,excluded or superseded paths,fix(ios): scope Iroh gate RPC inventory
f5f584d4d64a8128b30b7e3e6765014cdf9a785c,change,no,0,1,excluded or superseded paths,fix(iroh): keep transport overrides in debug UI
1760e5211c532c9e84170ea6c9138ef732d2fef3,change,no,0,1,excluded or superseded paths,fix(ios): import release-gate RPC owner
